[Header]
Manifest Version	1.2
ReferenceGenome	Homo_sapiens\UCSC\hg19\Sequence\WholeGenomeFASTA

[Regions]
Name	Chromosome	Start	End	Upstream Probe Length	Downstream Probe Length
CEX-chr1-1640846-1641079	chr1	1640846	1641079	0	0
CEX-chr1-1643702-1643890	chr1	1643702	1643890	0	0
CEX-chr1-1647784-1647917	chr1	1647784	1647917	0	0
CEX-chr1-1650716-1650894	chr1	1650716	1650894	0	0
CEX-chr1-1653034-1653150	chr1	1653034	1653150	0	0
CEX-chr1-1653921-1654080	chr1	1653921	1654080	0	0
CEX-chr1-1654092-1654257	chr1	1654092	1654257	0	0
CEX-chr1-1656807-1656906	chr1	1656807	1656906	0	0
CEX-chr1-1663822-1663978	chr1	1663822	1663978	0	0
CEX-chr1-1666127-1666335	chr1	1666127	1666335	0	0
CEX-chr1-1669758-1669937	chr1	1669758	1669937	0	0
CEX-chr1-1670308-1670498	chr1	1670308	1670498	0	0
CEX-chr1-1670662-1671001	chr1	1670662	1671001	0	0
CEX-chr1-1684341-1684501	chr1	1684341	1684501	0	0
CEX-chr1-1684998-1685097	chr1	1684998	1685097	0	0
CEX-chr1-1685467-1685677	chr1	1685467	1685677	0	0
CEX-chr1-1685691-1685824	chr1	1685691	1685824	0	0
CEX-chr1-1685981-1686139	chr1	1685981	1686139	0	0
CEX-chr1-1686811-1686917	chr1	1686811	1686917	0	0
CEX-chr1-1687690-1687789	chr1	1687690	1687789	0	0
CEX-chr1-1687940-1688096	chr1	1687940	1688096	0	0
CEX-chr1-1688250-1688349	chr1	1688250	1688349	0	0
CEX-chr1-1688545-1688751	chr1	1688545	1688751	0	0
CEX-chr1-1689803-1689970	chr1	1689803	1689970	0	0
CEX-chr1-1690539-1690682	chr1	1690539	1690682	0	0
CEX-chr1-1691172-1691341	chr1	1691172	1691341	0	0
CEX-chr1-1693383-1693482	chr1	1693383	1693482	0	0
CEX-chr1-1696665-1696847	chr1	1696665	1696847	0	0
CEX-chr1-1718768-1718878	chr1	1718768	1718878	0	0
CEX-chr1-1720490-1720710	chr1	1720490	1720710	0	0
CEX-chr1-1721832-1722037	chr1	1721832	1722037	0	0
CEX-chr1-1724668-1724767	chr1	1724668	1724767	0	0
CEX-chr1-1735827-1736022	chr1	1735827	1736022	0	0
CEX-chr1-1737896-1737995	chr1	1737896	1737995	0	0
CEX-chr1-1747193-1747303	chr1	1747193	1747303	0	0
CEX-chr1-1749246-1749345	chr1	1749246	1749345	0	0
CEX-chr1-1756815-1756914	chr1	1756815	1756914	0	0
CEX-chr1-1846684-1846783	chr1	1846684	1846783	0	0
CEX-chr1-1847100-1847199	chr1	1847100	1847199	0	0
CEX-chr1-1847878-1848056	chr1	1847878	1848056	0	0
CEX-chr1-1848189-1848337	chr1	1848189	1848337	0	0
CEX-chr1-1848411-1848515	chr1	1848411	1848515	0	0
CEX-chr1-1848560-1848659	chr1	1848560	1848659	0	0
CEX-chr1-1849319-1849603	chr1	1849319	1849603	0	0
CEX-chr1-1849690-1849995	chr1	1849690	1849995	0	0
CEX-chr1-1850243-1850402	chr1	1850243	1850402	0	0
CEX-chr1-1850411-1850770	chr1	1850411	1850770	0	0
CEX-chr1-1853673-1853883	chr1	1853673	1853883	0	0
CEX-chr1-1854026-1854164	chr1	1854026	1854164	0	0
CEX-chr1-1854422-1854611	chr1	1854422	1854611	0	0
CEX-chr1-1854804-1854940	chr1	1854804	1854940	0	0
CEX-chr1-1855191-1855370	chr1	1855191	1855370	0	0
CEX-chr1-1855828-1855961	chr1	1855828	1855961	0	0
CEX-chr1-1857220-1857377	chr1	1857220	1857377	0	0
CEX-chr1-1857667-1857786	chr1	1857667	1857786	0	0
CEX-chr1-1857874-1857973	chr1	1857874	1857973	0	0
CEX-chr1-1858091-1858200	chr1	1858091	1858200	0	0
CEX-chr1-1858333-1858467	chr1	1858333	1858467	0	0
CEX-chr1-1859046-1859185	chr1	1859046	1859185	0	0
CEX-chr1-1860223-1860322	chr1	1860223	1860322	0	0
CEX-chr1-1861499-1861775	chr1	1861499	1861775	0	0
CEX-chr1-1870294-1870427	chr1	1870294	1870427	0	0
CEX-chr1-1871033-1871206	chr1	1871033	1871206	0	0
CEX-chr1-1871689-1871848	chr1	1871689	1871848	0	0
CEX-chr1-1873467-1873595	chr1	1873467	1873595	0	0
CEX-chr1-1875770-1875891	chr1	1875770	1875891	0	0
CEX-chr1-1877756-1877878	chr1	1877756	1877878	0	0
CEX-chr1-1878412-1878511	chr1	1878412	1878511	0	0
CEX-chr1-1886576-1886965	chr1	1886576	1886965	0	0
CEX-chr1-1887015-1887291	chr1	1887015	1887291	0	0
CEX-chr1-1888057-1888225	chr1	1888057	1888225	0	0
CEX-chr1-1890554-1890653	chr1	1890554	1890653	0	0
CEX-chr1-1891370-1891580	chr1	1891370	1891580	0	0
CEX-chr1-1895186-1895355	chr1	1895186	1895355	0	0
CEX-chr1-1896305-1896502	chr1	1896305	1896502	0	0
CEX-chr1-1897808-1897967	chr1	1897808	1897967	0	0
CEX-chr1-1900072-1900274	chr1	1900072	1900274	0	0
CEX-chr1-1902096-1902257	chr1	1902096	1902257	0	0
CEX-chr1-1903417-1903523	chr1	1903417	1903523	0	0
CEX-chr1-1904324-1904488	chr1	1904324	1904488	0	0
CEX-chr1-1905462-1905639	chr1	1905462	1905639	0	0
CEX-chr1-1916821-1916931	chr1	1916821	1916931	0	0
CEX-chr1-1918374-1918476	chr1	1918374	1918476	0	0
CEX-chr1-1919518-1919617	chr1	1919518	1919617	0	0
CEX-chr1-1919949-1920096	chr1	1919949	1920096	0	0
CEX-chr1-1920266-1920420	chr1	1920266	1920420	0	0
CEX-chr1-1922313-1922412	chr1	1922313	1922412	0	0
CEX-chr1-1950787-1950946	chr1	1950787	1950946	0	0
CEX-chr1-1956379-1956495	chr1	1956379	1956495	0	0
CEX-chr1-1956757-1956856	chr1	1956757	1956856	0	0
CEX-chr1-1956955-1957179	chr1	1956955	1957179	0	0
CEX-chr1-1958953-1959107	chr1	1958953	1959107	0	0
CEX-chr1-1959592-1959733	chr1	1959592	1959733	0	0
CEX-chr1-1960518-1960707	chr1	1960518	1960707	0	0
CEX-chr1-1960988-1961203	chr1	1960988	1961203	0	0
CEX-chr1-1961409-1961728	chr1	1961409	1961728	0	0
CEX-chr1-1981996-1982155	chr1	1981996	1982155	0	0
CEX-chr1-1986878-1987003	chr1	1986878	1987003	0	0
CEX-chr1-1987918-1988017	chr1	1987918	1988017	0	0
CEX-chr1-1990956-1991055	chr1	1990956	1991055	0	0
CEX-chr1-2002719-2002818	chr1	2002719	2002818	0	0
CEX-chr1-2005654-2005753	chr1	2005654	2005753	0	0
CEX-chr1-2013760-2013899	chr1	2013760	2013899	0	0
CEX-chr1-2066694-2066793	chr1	2066694	2066793	0	0
CEX-chr1-2075647-2075782	chr1	2075647	2075782	0	0
CEX-chr1-2077457-2077556	chr1	2077457	2077556	0	0
CEX-chr1-2080288-2080387	chr1	2080288	2080387	0	0
CEX-chr1-2082227-2082419	chr1	2082227	2082419	0	0
CEX-chr1-2087432-2087535	chr1	2087432	2087535	0	0
CEX-chr1-2100439-2101045	chr1	2100439	2101045	0	0
CEX-chr1-2103492-2103631	chr1	2103492	2103631	0	0
CEX-chr1-2103674-2103833	chr1	2103674	2103833	0	0
CEX-chr1-2105334-2105457	chr1	2105334	2105457	0	0
CEX-chr1-2106183-2106282	chr1	2106183	2106282	0	0
CEX-chr1-2106658-2106757	chr1	2106658	2106757	0	0
CEX-chr1-2113235-2113334	chr1	2113235	2113334	0	0
CEX-chr1-2116020-2116139	chr1	2116020	2116139	0	0
CEX-chr1-2116355-2116454	chr1	2116355	2116454	0	0
CEX-chr1-2116716-2116952	chr1	2116716	2116952	0	0
CEX-chr1-2117442-2117650	chr1	2117442	2117650	0	0
CEX-chr1-2118573-2118672	chr1	2118573	2118672	0	0
CEX-chr1-2121135-2121234	chr1	2121135	2121234	0	0
CEX-chr1-2121490-2122032	chr1	2121490	2122032	0	0
CEX-chr1-2124296-2124414	chr1	2124296	2124414	0	0
CEX-chr1-2125006-2125355	chr1	2125006	2125355	0	0
CEX-chr1-2125435-2125574	chr1	2125435	2125574	0	0
CEX-chr1-2126048-2126207	chr1	2126048	2126207	0	0
CEX-chr1-2129445-2129581	chr1	2129445	2129581	0	0
CEX-chr1-2130192-2130427	chr1	2130192	2130427	0	0
CEX-chr1-2132463-2132562	chr1	2132463	2132562	0	0
CEX-chr1-2144365-2145019	chr1	2144365	2145019	0	0
CEX-chr1-2160155-2161225	chr1	2160155	2161225	0	0
CEX-chr1-2234366-2234593	chr1	2234366	2234593	0	0
CEX-chr1-2234673-2234890	chr1	2234673	2234890	0	0
CEX-chr1-2235228-2235592	chr1	2235228	2235592	0	0
CEX-chr1-2235681-2236075	chr1	2235681	2236075	0	0
CEX-chr1-2237408-2237740	chr1	2237408	2237740	0	0
CEX-chr1-2237965-2238255	chr1	2237965	2238255	0	0
CEX-chr1-2252809-2253028	chr1	2252809	2253028	0	0
CEX-chr1-2255510-2255609	chr1	2255510	2255609	0	0
CEX-chr1-2263979-2264192	chr1	2263979	2264192	0	0
CEX-chr1-2267898-2267997	chr1	2267898	2267997	0	0
CEX-chr1-2268154-2268291	chr1	2268154	2268291	0	0
CEX-chr1-2286845-2286944	chr1	2286845	2286944	0	0
CEX-chr1-2288869-2289039	chr1	2288869	2289039	0	0
CEX-chr1-2290029-2290156	chr1	2290029	2290156	0	0
CEX-chr1-2303193-2303344	chr1	2303193	2303344	0	0
CEX-chr1-2303918-2304032	chr1	2303918	2304032	0	0
CEX-chr1-2305898-2305998	chr1	2305898	2305998	0	0
CEX-chr1-2310360-2310459	chr1	2310360	2310459	0	0
CEX-chr1-2310501-2310666	chr1	2310501	2310666	0	0
CEX-chr1-2316415-2316560	chr1	2316415	2316560	0	0
CEX-chr1-2317242-2317341	chr1	2317242	2317341	0	0
CEX-chr1-2318856-2318970	chr1	2318856	2318970	0	0
CEX-chr1-2319676-2319778	chr1	2319676	2319778	0	0
CEX-chr1-2321350-2321449	chr1	2321350	2321449	0	0
CEX-chr1-2322834-2322984	chr1	2322834	2322984	0	0
CEX-chr1-2327221-2327320	chr1	2327221	2327320	0	0
CEX-chr1-2328553-2328661	chr1	2328553	2328661	0	0
CEX-chr1-2330852-2330955	chr1	2330852	2330955	0	0
CEX-chr1-2332286-2332385	chr1	2332286	2332385	0	0
CEX-chr1-2333535-2333783	chr1	2333535	2333783	0	0
CEX-chr1-2334472-2334618	chr1	2334472	2334618	0	0
CEX-chr1-2337094-2337324	chr1	2337094	2337324	0	0
CEX-chr1-2337872-2338445	chr1	2337872	2338445	0	0
CEX-chr1-2339840-2340348	chr1	2339840	2340348	0	0
CEX-chr1-2341759-2341941	chr1	2341759	2341941	0	0
CEX-chr1-2342201-2342307	chr1	2342201	2342307	0	0
CEX-chr1-2343779-2343992	chr1	2343779	2343992	0	0
CEX-chr1-2398970-2399129	chr1	2398970	2399129	0	0
CEX-chr1-2408027-2408151	chr1	2408027	2408151	0	0
CEX-chr1-2409914-2410061	chr1	2409914	2410061	0	0
CEX-chr1-2411172-2411417	chr1	2411172	2411417	0	0
CEX-chr1-2411620-2411751	chr1	2411620	2411751	0	0
CEX-chr1-2415886-2416057	chr1	2415886	2416057	0	0
CEX-chr1-2418343-2418442	chr1	2418343	2418442	0	0
CEX-chr1-2418611-2418815	chr1	2418611	2418815	0	0
CEX-chr1-2419036-2419157	chr1	2419036	2419157	0	0
CEX-chr1-2420645-2420817	chr1	2420645	2420817	0	0
CEX-chr1-2421198-2421306	chr1	2421198	2421306	0	0
CEX-chr1-2422630-2422774	chr1	2422630	2422774	0	0
CEX-chr1-2426231-2426390	chr1	2426231	2426390	0	0
CEX-chr1-2426858-2427017	chr1	2426858	2427017	0	0
CEX-chr1-2428045-2428144	chr1	2428045	2428144	0	0
CEX-chr1-2428266-2428449	chr1	2428266	2428449	0	0
CEX-chr1-2428940-2429048	chr1	2428940	2429048	0	0
CEX-chr1-2429911-2430086	chr1	2429911	2430086	0	0
CEX-chr1-2430175-2430274	chr1	2430175	2430274	0	0
CEX-chr1-2430522-2430669	chr1	2430522	2430669	0	0
CEX-chr1-2431070-2431169	chr1	2431070	2431169	0	0
CEX-chr1-2433550-2434525	chr1	2433550	2434525	0	0
CEX-chr1-2434951-2435110	chr1	2434951	2435110	0	0
CEX-chr1-2435360-2436653	chr1	2435360	2436653	0	0
CEX-chr1-2440284-2440501	chr1	2440284	2440501	0	0
CEX-chr1-2441286-2441385	chr1	2441286	2441385	0	0
CEX-chr1-2441494-2441598	chr1	2441494	2441598	0	0
CEX-chr1-2442115-2442223	chr1	2442115	2442223	0	0
CEX-chr1-2442752-2442851	chr1	2442752	2442851	0	0
CEX-chr1-2443045-2443144	chr1	2443045	2443144	0	0
CEX-chr1-2444295-2444480	chr1	2444295	2444480	0	0
CEX-chr1-2445435-2445534	chr1	2445435	2445534	0	0
CEX-chr1-2445791-2445907	chr1	2445791	2445907	0	0
CEX-chr1-2446752-2446851	chr1	2446752	2446851	0	0
CEX-chr1-2446999-2447158	chr1	2446999	2447158	0	0
CEX-chr1-2449601-2449705	chr1	2449601	2449705	0	0
CEX-chr1-2449946-2450045	chr1	2449946	2450045	0	0
CEX-chr1-2450580-2450765	chr1	2450580	2450765	0	0
CEX-chr1-2451238-2451395	chr1	2451238	2451395	0	0
CEX-chr1-2451758-2451857	chr1	2451758	2451857	0	0
CEX-chr1-2452149-2452347	chr1	2452149	2452347	0	0
CEX-chr1-2452538-2452756	chr1	2452538	2452756	0	0
CEX-chr1-2453052-2453380	chr1	2453052	2453380	0	0
CEX-chr1-2457851-2458070	chr1	2457851	2458070	0	0
CEX-chr1-2460905-2461190	chr1	2460905	2461190	0	0
CEX-chr1-2461283-2461452	chr1	2461283	2461452	0	0
CEX-chr1-2461527-2461626	chr1	2461527	2461626	0	0
CEX-chr1-2487651-2488061	chr1	2487651	2488061	0	0
CEX-chr1-2488089-2488188	chr1	2488089	2488188	0	0
CEX-chr1-2489163-2489275	chr1	2489163	2489275	0	0
CEX-chr1-2489780-2489949	chr1	2489780	2489949	0	0
CEX-chr1-2490319-2491419	chr1	2490319	2491419	0	0
CEX-chr1-2492060-2492159	chr1	2492060	2492159	0	0
CEX-chr1-2492932-2493060	chr1	2492932	2493060	0	0
CEX-chr1-2493110-2493256	chr1	2493110	2493256	0	0
CEX-chr1-2494210-2494369	chr1	2494210	2494369	0	0
CEX-chr1-2494585-2494714	chr1	2494585	2494714	0	0
CEX-chr1-2518213-2518389	chr1	2518213	2518389	0	0
CEX-chr1-2518488-2518797	chr1	2518488	2518797	0	0
CEX-chr1-2519096-2519255	chr1	2519096	2519255	0	0
CEX-chr1-2519774-2519894	chr1	2519774	2519894	0	0
CEX-chr1-2519968-2520067	chr1	2519968	2520067	0	0
CEX-chr1-2520359-2520481	chr1	2520359	2520481	0	0
CEX-chr1-2520833-2520932	chr1	2520833	2520932	0	0
CEX-chr1-2522369-2522530	chr1	2522369	2522530	0	0
CEX-chr1-2522985-2523084	chr1	2522985	2523084	0	0
CEX-chr1-2523369-2523468	chr1	2523369	2523468	0	0
CEX-chr1-2524077-2524176	chr1	2524077	2524176	0	0
CEX-chr1-2524270-2524407	chr1	2524270	2524407	0	0
CEX-chr1-2525251-2525401	chr1	2525251	2525401	0	0
CEX-chr1-2525804-2525903	chr1	2525804	2525903	0	0
CEX-chr1-2526227-2526334	chr1	2526227	2526334	0	0
CEX-chr1-2526652-2526806	chr1	2526652	2526806	0	0
CEX-chr1-2527446-2527548	chr1	2527446	2527548	0	0
CEX-chr1-2527998-2528130	chr1	2527998	2528130	0	0
CEX-chr1-2529643-2529742	chr1	2529643	2529742	0	0
CEX-chr1-2530091-2530231	chr1	2530091	2530231	0	0
CEX-chr1-2535318-2535417	chr1	2535318	2535417	0	0
CEX-chr1-2535584-2535722	chr1	2535584	2535722	0	0
CEX-chr1-2536980-2537079	chr1	2536980	2537079	0	0
CEX-chr1-2537685-2537807	chr1	2537685	2537807	0	0
CEX-chr1-2538411-2538510	chr1	2538411	2538510	0	0
CEX-chr1-2540769-2540868	chr1	2540769	2540868	0	0
CEX-chr1-2541107-2541272	chr1	2541107	2541272	0	0
CEX-chr1-2542640-2542799	chr1	2542640	2542799	0	0
CEX-chr1-2543555-2543654	chr1	2543555	2543654	0	0
CEX-chr1-2560738-2560923	chr1	2560738	2560923	0	0
CEX-chr1-2572806-2573334	chr1	2572806	2573334	0	0
CEX-chr1-2575702-2575917	chr1	2575702	2575917	0	0
CEX-chr1-2576731-2577002	chr1	2576731	2577002	0	0
CEX-chr1-2700153-2700320	chr1	2700153	2700320	0	0
CEX-chr1-2702343-2702588	chr1	2702343	2702588	0	0
CEX-chr1-2704045-2704271	chr1	2704045	2704271	0	0
CEX-chr1-2706002-2706161	chr1	2706002	2706161	0	0
CEX-chr1-2938249-2939386	chr1	2938249	2939386	0	0
CEX-chr1-2980615-2980866	chr1	2980615	2980866	0	0
CEX-chr1-2983901-2984165	chr1	2983901	2984165	0	0
CEX-chr1-2985742-2985892	chr1	2985742	2985892	0	0
CEX-chr1-3102675-3103040	chr1	3102675	3103040	0	0
CEX-chr1-3160627-3160726	chr1	3160627	3160726	0	0
CEX-chr1-3301712-3301852	chr1	3301712	3301852	0	0
CEX-chr1-3310947-3311106	chr1	3310947	3311106	0	0
CEX-chr1-3312844-3312943	chr1	3312844	3312943	0	0
CEX-chr1-3312997-3313159	chr1	3312997	3313159	0	0
CEX-chr1-3319353-3319564	chr1	3319353	3319564	0	0
CEX-chr1-3321271-3321452	chr1	3321271	3321452	0	0
CEX-chr1-3322057-3322214	chr1	3322057	3322214	0	0
CEX-chr1-3327946-3329366	chr1	3327946	3329366	0	0
CEX-chr1-3331119-3331218	chr1	3331119	3331218	0	0
CEX-chr1-3334330-3334580	chr1	3334330	3334580	0	0
CEX-chr1-3335220-3335319	chr1	3335220	3335319	0	0
CEX-chr1-3342143-3342316	chr1	3342143	3342316	0	0
CEX-chr1-3342613-3342791	chr1	3342613	3342791	0	0
CEX-chr1-3347434-3347674	chr1	3347434	3347674	0	0
CEX-chr1-3348528-3348706	chr1	3348528	3348706	0	0
CEX-chr1-3350239-3350377	chr1	3350239	3350377	0	0
CEX-chr1-3379648-3380236	chr1	3379648	3380236	0	0
CEX-chr1-3382631-3382784	chr1	3382631	3382784	0	0
CEX-chr1-3383731-3383901	chr1	3383731	3383901	0	0
CEX-chr1-3385422-3385521	chr1	3385422	3385521	0	0
CEX-chr1-3385996-3386159	chr1	3385996	3386159	0	0
CEX-chr1-3388190-3388355	chr1	3388190	3388355	0	0
CEX-chr1-3389640-3389796	chr1	3389640	3389796	0	0
CEX-chr1-3389955-3390212	chr1	3389955	3390212	0	0
CEX-chr1-3391260-3391359	chr1	3391260	3391359	0	0
CEX-chr1-3392531-3392630	chr1	3392531	3392630	0	0
CEX-chr1-3394437-3394592	chr1	3394437	3394592	0	0
CEX-chr1-3394986-3395178	chr1	3394986	3395178	0	0
CEX-chr1-3396068-3396167	chr1	3396068	3396167	0	0
CEX-chr1-3396374-3396479	chr1	3396374	3396479	0	0
CEX-chr1-3397010-3397153	chr1	3397010	3397153	0	0
CEX-chr1-3407020-3407172	chr1	3407020	3407172	0	0
CEX-chr1-3407390-3407549	chr1	3407390	3407549	0	0
CEX-chr1-3409201-3409333	chr1	3409201	3409333	0	0
CEX-chr1-3410333-3410465	chr1	3410333	3410465	0	0
CEX-chr1-3410518-3410690	chr1	3410518	3410690	0	0
CEX-chr1-3410933-3411065	chr1	3410933	3411065	0	0
CEX-chr1-3411144-3411307	chr1	3411144	3411307	0	0
CEX-chr1-3412421-3412584	chr1	3412421	3412584	0	0
CEX-chr1-3413177-3413349	chr1	3413177	3413349	0	0
CEX-chr1-3413510-3413685	chr1	3413510	3413685	0	0
CEX-chr1-3413764-3413974	chr1	3413764	3413974	0	0
CEX-chr1-3414055-3414223	chr1	3414055	3414223	0	0
CEX-chr1-3414893-3415065	chr1	3414893	3415065	0	0
CEX-chr1-3415260-3415392	chr1	3415260	3415392	0	0
CEX-chr1-3415660-3415832	chr1	3415660	3415832	0	0
CEX-chr1-3416150-3416282	chr1	3416150	3416282	0	0
CEX-chr1-3416358-3416490	chr1	3416358	3416490	0	0
CEX-chr1-3417195-3417330	chr1	3417195	3417330	0	0
CEX-chr1-3417497-3417660	chr1	3417497	3417660	0	0
CEX-chr1-3417699-3417874	chr1	3417699	3417874	0	0
CEX-chr1-3418308-3418527	chr1	3418308	3418527	0	0
CEX-chr1-3421770-3421908	chr1	3421770	3421908	0	0
CEX-chr1-3421984-3422122	chr1	3421984	3422122	0	0
CEX-chr1-3422670-3422802	chr1	3422670	3422802	0	0
CEX-chr1-3424317-3424489	chr1	3424317	3424489	0	0
CEX-chr1-3425120-3425255	chr1	3425120	3425255	0	0
CEX-chr1-3425626-3425836	chr1	3425626	3425836	0	0
CEX-chr1-3426432-3426601	chr1	3426432	3426601	0	0
CEX-chr1-3427345-3427468	chr1	3427345	3427468	0	0
CEX-chr1-3428112-3428253	chr1	3428112	3428253	0	0
CEX-chr1-3428518-3428694	chr1	3428518	3428694	0	0
CEX-chr1-3431112-3431238	chr1	3431112	3431238	0	0
CEX-chr1-3431964-3432093	chr1	3431964	3432093	0	0
CEX-chr1-3440686-3440812	chr1	3440686	3440812	0	0
CEX-chr1-3447613-3447809	chr1	3447613	3447809	0	0
CEX-chr1-3477198-3477408	chr1	3477198	3477408	0	0
CEX-chr1-3496336-3496546	chr1	3496336	3496546	0	0
CEX-chr1-3511900-3512013	chr1	3511900	3512013	0	0
CEX-chr1-3518988-3519166	chr1	3518988	3519166	0	0
CEX-chr1-3527669-3527834	chr1	3527669	3527834	0	0
CEX-chr1-3541564-3541903	chr1	3541564	3541903	0	0
CEX-chr1-3541924-3542083	chr1	3541924	3542083	0	0
CEX-chr1-3542275-3542455	chr1	3542275	3542455	0	0
CEX-chr1-3544062-3544219	chr1	3544062	3544219	0	0
CEX-chr1-3544971-3545169	chr1	3544971	3545169	0	0
CEX-chr1-3547537-3547683	chr1	3547537	3547683	0	0
CEX-chr1-3547961-3548223	chr1	3547961	3548223	0	0
CEX-chr1-3548775-3548943	chr1	3548775	3548943	0	0
CEX-chr1-3549905-3550069	chr1	3549905	3550069	0	0
CEX-chr1-3551550-3551649	chr1	3551550	3551649	0	0
CEX-chr1-3551722-3551860	chr1	3551722	3551860	0	0
CEX-chr1-3552502-3552601	chr1	3552502	3552601	0	0
CEX-chr1-3553436-3553664	chr1	3553436	3553664	0	0
CEX-chr1-3555242-3555400	chr1	3555242	3555400	0	0
CEX-chr1-3563228-3563397	chr1	3563228	3563397	0	0
CEX-chr1-3563970-3564126	chr1	3563970	3564126	0	0
CEX-chr1-3566423-3566579	chr1	3566423	3566579	0	0
CEX-chr1-3598913-3599012	chr1	3598913	3599012	0	0
CEX-chr1-3599622-3599746	chr1	3599622	3599746	0	0
CEX-chr1-3607439-3607538	chr1	3607439	3607538	0	0
CEX-chr1-3624111-3624376	chr1	3624111	3624376	0	0
CEX-chr1-3638583-3638782	chr1	3638583	3638782	0	0
CEX-chr1-3639916-3640035	chr1	3639916	3640035	0	0
CEX-chr1-3643677-3643790	chr1	3643677	3643790	0	0
CEX-chr1-3644150-3644336	chr1	3644150	3644336	0	0
CEX-chr1-3644688-3644787	chr1	3644688	3644787	0	0
CEX-chr1-3645889-3646016	chr1	3645889	3646016	0	0
CEX-chr1-3646141-3646240	chr1	3646141	3646240	0	0
CEX-chr1-3646562-3646714	chr1	3646562	3646714	0	0
CEX-chr1-3647489-3647631	chr1	3647489	3647631	0	0
CEX-chr1-3648024-3648123	chr1	3648024	3648123	0	0
CEX-chr1-3649309-3649645	chr1	3649309	3649645	0	0
CEX-chr1-3659701-3659800	chr1	3659701	3659800	0	0
CEX-chr1-3662171-3662767	chr1	3662171	3662767	0	0
CEX-chr1-3669044-3669365	chr1	3669044	3669365	0	0
CEX-chr1-3670680-3670807	chr1	3670680	3670807	0	0
CEX-chr1-3672019-3672133	chr1	3672019	3672133	0	0
CEX-chr1-3673295-3673456	chr1	3673295	3673456	0	0
CEX-chr1-3677843-3677996	chr1	3677843	3677996	0	0
CEX-chr1-3679181-3679280	chr1	3679181	3679280	0	0
CEX-chr1-3679670-3680040	chr1	3679670	3680040	0	0
CEX-chr1-3680268-3680402	chr1	3680268	3680402	0	0
CEX-chr1-3683088-3683187	chr1	3683088	3683187	0	0
CEX-chr1-3683795-3684011	chr1	3683795	3684011	0	0
CEX-chr1-3686345-3686453	chr1	3686345	3686453	0	0
CEX-chr1-3687963-3688089	chr1	3687963	3688089	0	0
CEX-chr1-3691937-3692051	chr1	3691937	3692051	0	0
CEX-chr1-3692358-3692485	chr1	3692358	3692485	0	0
CEX-chr1-3697650-3697902	chr1	3697650	3697902	0	0
CEX-chr1-3698071-3698170	chr1	3698071	3698170	0	0
CEX-chr1-3699223-3699329	chr1	3699223	3699329	0	0
CEX-chr1-3700558-3700677	chr1	3700558	3700677	0	0
CEX-chr1-3701599-3701769	chr1	3701599	3701769	0	0
CEX-chr1-3703411-3703876	chr1	3703411	3703876	0	0
CEX-chr1-3712424-3713042	chr1	3712424	3713042	0	0
CEX-chr1-3731923-3732083	chr1	3731923	3732083	0	0
CEX-chr1-3732827-3732936	chr1	3732827	3732936	0	0
CEX-chr1-3739722-3739821	chr1	3739722	3739821	0	0
CEX-chr1-3739986-3740128	chr1	3739986	3740128	0	0
CEX-chr1-3742320-3742432	chr1	3742320	3742432	0	0
CEX-chr1-3742918-3743017	chr1	3742918	3743017	0	0
CEX-chr1-3743241-3743340	chr1	3743241	3743340	0	0
CEX-chr1-3745824-3745976	chr1	3745824	3745976	0	0
CEX-chr1-3746353-3746563	chr1	3746353	3746563	0	0
CEX-chr1-3747608-3747788	chr1	3747608	3747788	0	0
CEX-chr1-3750420-3750601	chr1	3750420	3750601	0	0
CEX-chr1-3751487-3751658	chr1	3751487	3751658	0	0
CEX-chr1-3753057-3753258	chr1	3753057	3753258	0	0
CEX-chr1-3753854-3754085	chr1	3753854	3754085	0	0
CEX-chr1-3755526-3755685	chr1	3755526	3755685	0	0
CEX-chr1-3756170-3756342	chr1	3756170	3756342	0	0
CEX-chr1-3759718-3759887	chr1	3759718	3759887	0	0
CEX-chr1-3761460-3761559	chr1	3761460	3761559	0	0
CEX-chr1-3761835-3761934	chr1	3761835	3761934	0	0
CEX-chr1-3764037-3764215	chr1	3764037	3764215	0	0
CEX-chr1-3765150-3765347	chr1	3765150	3765347	0	0
CEX-chr1-3768857-3768973	chr1	3768857	3768973	0	0
CEX-chr1-3774166-3774283	chr1	3774166	3774283	0	0
CEX-chr1-3775280-3775430	chr1	3775280	3775430	0	0
CEX-chr1-3776969-3777068	chr1	3776969	3777068	0	0
CEX-chr1-3782206-3782566	chr1	3782206	3782566	0	0
CEX-chr1-3782748-3782907	chr1	3782748	3782907	0	0
CEX-chr1-3784528-3784627	chr1	3784528	3784627	0	0
CEX-chr1-3786147-3786341	chr1	3786147	3786341	0	0
CEX-chr1-3789034-3789138	chr1	3789034	3789138	0	0
CEX-chr1-3789543-3789642	chr1	3789543	3789642	0	0
CEX-chr1-3800069-3800307	chr1	3800069	3800307	0	0
CEX-chr1-3806522-3806639	chr1	3806522	3806639	0	0
CEX-chr1-3807131-3807623	chr1	3807131	3807623	0	0
CEX-chr1-3809445-3809562	chr1	3809445	3809562	0	0
CEX-chr1-3816634-3816793	chr1	3816634	3816793	0	0
CEX-chr1-4715394-4715550	chr1	4715394	4715550	0	0
CEX-chr1-4771958-4772761	chr1	4771958	4772761	0	0
CEX-chr1-4829907-4830006	chr1	4829907	4830006	0	0
